"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv"
"2196",2018101401,"CIN","PIT","CIN","home","PIT","PIT",40,2018-10-14,844,1744,1744,"Half2",0,12,0,3,"3",0,"14:04","PIT 40",1,9,"(14:04) J.Mixon right guard to PIT 40 for no gain (T.Watt).","run",0,0,0,0,0,0,0,NA,NA,NA,NA,"right","guard",NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.000806042227917771,0.0725287184372204,0.000467897080500014,0.112120986345775,0.337665237468957,0.00288985072930094,0.473521267710329,0,0,3.33005543394469,-2.01920906042771,0.755016889710409,-0.755016889710409,-3.4011001403778,3.4011001403778,-4.38833993516867,4.38833993516867,NA,NA,0,0,4.87137747447429,-4.87137747447429,-5.14078668688254,5.14078668688254,4.62854959106551,-4.62854959106551,-6.77335240436337,6.77335240436337,0.598596433068837,0.401403566931163,0.598596433068837,0.401403566931163,-0.0681277375664834,0.530468695502354,0.469531304497646,-0.0368210646436191,0.0368210646436191,-0.168773004510829,0.168773004510829,NA,NA,0,0,0.0991812746047364,-0.0991812746047364,-0.140669088300547,0.140669088300547,0.0712795397939927,-0.0712795397939927,-0.174004168770878,0.174004168770878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033897","J.Mixon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIT",NA,"00-0033886",NA,"T.Watt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2217",2018101401,"CIN","PIT","CIN","home","PIT","PIT",40,2018-10-14,801,1701,1701,"Half2",0,12,0,3,"4",0,"13:21","PIT 40",1,9,"(13:21) K.Huber punts 28 yards to PIT 12, Center-C.Harris, fair catch by R.Switzer.","punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00148132614460662,0.128649499262449,0.00110555386416327,0.208083572973071,0.359730773829464,0.00604924982559191,0.294900024100654,0,0,1.31084637351698,-0.871809947129979,-0.11679305741957,0.11679305741957,-3.4011001403778,3.4011001403778,-4.38833993516867,4.38833993516867,NA,NA,0,0,4.87137747447429,-4.87137747447429,-5.14078668688254,5.14078668688254,4.62854959106551,-4.62854959106551,-6.77335240436337,6.77335240436337,0.530468695502354,0.469531304497646,0.530468695502354,0.469531304497646,-0.00572488300733298,0.524743812495021,0.475256187504979,-0.0368210646436191,0.0368210646436191,-0.168773004510829,0.168773004510829,NA,NA,0,0,0.0991812746047364,-0.0991812746047364,-0.140669088300547,0.140669088300547,0.0712795397939927,-0.0712795397939927,-0.174004168770878,0.174004168770878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033562","R.Switzer",NA,NA,NA,NA,NA,NA,"00-0027103","K.Huber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2236",2018101401,"CIN","PIT","PIT","away","CIN","PIT",88,2018-10-14,794,1694,1694,"Half2",0,13,0,3,"1",0,"13:14","PIT 12",10,85,"(13:14) J.Conner right end to PIT 14 for 2 yards (M.Johnson; H.Nickerson).","run",2,0,0,0,0,0,0,NA,NA,NA,NA,"right","end",NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00262303501608734,0.206095583224996,0.012323986095906,0.321431673644962,0.182926623287841,0.00341070999609009,0.271188388734118,0,0,-0.439036426387004,-0.45427014003184,0.33747708261227,-0.33747708261227,-2.94683000034596,2.94683000034596,-4.38833993516867,4.38833993516867,NA,NA,0,0,4.87137747447429,-4.87137747447429,-5.14078668688254,5.14078668688254,4.62854959106551,-4.62854959106551,-6.77335240436337,6.77335240436337,0.475256187504979,0.524743812495021,0.524743812495021,0.475256187504979,-0.0153249742076502,0.540068786702671,0.459931213297329,-0.021496090435969,0.021496090435969,-0.168773004510829,0.168773004510829,NA,NA,0,0,0.0991812746047364,-0.0991812746047364,-0.140669088300547,0.140669088300547,0.0712795397939927,-0.0712795397939927,-0.174004168770878,0.174004168770878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0033553","J.Conner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0027044","M.Johnson","CIN","00-0033344","H.Nickerson","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2257",2018101401,"CIN","PIT","PIT","away","CIN","PIT",86,2018-10-14,759,1659,1659,"Half2",0,13,0,3,"2",0,"12:39","PIT 14",8,85,"(12:39) (Shotgun) B.Roethlisberger pass short middle to J.James to PIT 19 for 5 yards (V.Rey).","pass",5,1,0,1,0,0,0,"short","middle",4,1,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00294535753372667,0.224189618963683,0.0110757722644549,0.346862711735366,0.164084474391894,0.00373901236062779,0.247103052750248,0,0,-0.893306566418844,0.185297156782119,0.152179925830151,-0.152179925830151,-2.94683000034596,2.94683000034596,-4.57363709195079,4.57363709195079,-0.538124327499178,0.723421484281297,-0.538124327499178,0.723421484281297,5.40950180197347,-5.40950180197347,-5.86420817116383,5.86420817116383,5.16667391856469,-5.16667391856469,-7.49677388864467,7.49677388864467,0.459931213297329,0.540068786702671,0.540068786702671,0.459931213297329,0.00476203875757153,0.5353067479451,0.4646932520549,-0.021496090435969,0.021496090435969,-0.1735350432684,0.1735350432684,-0.0174032902521354,0.022165329009707,-0.0174032902521354,0.022165329009707,0.116584564856872,-0.116584564856872,-0.162834417310254,0.162834417310254,0.0886828300461281,-0.0886828300461281,-0.196169497780585,0.196169497780585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0022924","B.Roethlisberger","00-0032135","J.James",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIN",NA,"00-0027245",NA,"V.Rey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2281",2018101401,"CIN","PIT","PIT","away","CIN","PIT",81,2018-10-14,716,1616,1616,"Half2",0,13,0,3,"3",0,"11:56","PIT 19",3,85,"(11:56) (Shotgun) B.Roethlisberger pass short right to X.Grimble pushed ob at PIT 41 for 22 yards (H.Nickerson).","pass",22,1,0,1,0,0,0,"short","right",5,17,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00315362739842885,0.228070422000937,0.00851473787726403,0.3403293457735,0.136636110725189,0.0034883746426456,0.279807381582036,0,0,-0.708009409636725,3.01721939941897,-2.86503947358882,2.86503947358882,-2.94683000034596,2.94683000034596,-7.59085649136975,7.59085649136975,2.23449152918841,0.782727870230555,2.23449152918841,0.782727870230555,3.17501027278506,-3.17501027278506,-6.64693604139439,6.64693604139439,2.93218238937628,-2.93218238937628,-8.27950175887522,8.27950175887522,0.4646932520549,0.5353067479451,0.5353067479451,0.4646932520549,0.0960973255944197,0.43920942235068,0.56079057764932,-0.021496090435969,0.021496090435969,-0.26963236886282,0.26963236886282,0.0707801729810923,0.0253171526133273,0.0707801729810923,0.0253171526133273,0.0458043918757795,-0.0458043918757795,-0.188151569923581,0.188151569923581,0.0179026570650358,-0.0179026570650358,-0.221486650393912,0.221486650393912,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0022924","B.Roethlisberger","00-0031035","X.Grimble",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIN",NA,"00-0033344",NA,"H.Nickerson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2310",2018101401,"CIN","PIT","PIT","away","CIN","PIT",59,2018-10-14,679,1579,1579,"Half2",0,13,0,3,"1",0,"11:19","PIT 41",10,85,"(11:19) (Shotgun) B.Roethlisberger pass short middle to A.Brown to CIN 46 for 13 yards (S.Williams; J.Bates). PIT-A.Brown was injured during the play.","pass",13,1,0,1,0,0,0,"short","middle",9,4,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00233898797317194,0.110045317798418,0.00113919119126715,0.170157623487018,0.290876829147475,0.00359943005836412,0.421842620344286,0,0,2.30920998978224,0.932538646376633,-3.79757811996545,3.79757811996545,-2.94683000034596,2.94683000034596,-8.52339513774639,8.52339513774639,0.0655550379016905,0.866983608474943,0.0655550379016905,0.866983608474943,3.10945523488337,-3.10945523488337,-7.51391964986933,7.51391964986933,2.86662735147459,-2.86662735147459,-9.14648536735017,9.14648536735017,0.56079057764932,0.43920942235068,0.43920942235068,0.56079057764932,0.0317280077366442,0.407481414614036,0.592518585385964,-0.021496090435969,0.021496090435969,-0.301360376599464,0.301360376599464,0.00212974496508445,0.0295982627715597,0.00212974496508445,0.0295982627715597,0.0436746469106951,-0.0436746469106951,-0.217749832695141,0.217749832695141,0.0157729120999514,-0.0157729120999514,-0.251084913165472,0.251084913165472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"00-0022924","B.Roethlisberger","00-0027793","A.Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0030471","S.Williams","CIN","00-0034675","J.Bates","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2337",2018101401,"CIN","PIT","PIT","away","CIN","CIN",46,2018-10-14,645,1545,1545,"Half2",0,13,0,3,"1",0,"10:45","CIN 46",10,85,"(10:45) B.Roethlisberger pass incomplete deep middle to J.Smith-Schuster (D.Kirkpatrick).","pass",0,0,0,1,0,0,0,"deep","middle",41,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.0019010139372185,0.0763214750738381,0.000360039782330964,0.117635560150167,0.3286624056516,0.0033883385584988,0.471731166846347,0,0,3.24174863615887,-0.568931497944342,-3.22864662202111,3.22864662202111,-2.94683000034596,2.94683000034596,-7.95446363980204,7.95446363980204,1.90960790670318,-2.47853940464752,0,0,3.10945523488337,-3.10945523488337,-7.51391964986933,7.51391964986933,0.957019444771407,-0.957019444771407,-6.66794596270265,6.66794596270265,0.592518585385964,0.407481414614036,0.407481414614036,0.592518585385964,-0.0198638120305246,0.42734522664456,0.57265477335544,-0.021496090435969,0.021496090435969,-0.28149656456894,0.28149656456894,0.0694196569804181,-0.0892834690109426,0,0,0.0436746469106951,-0.0436746469106951,-0.217749832695141,0.217749832695141,-0.0536467448804667,0.0536467448804667,-0.161801444154529,0.161801444154529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0022924","B.Roethlisberger","00-0033857","J.Smith-Schuster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029560","D.Kirkpatrick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2359",2018101401,"CIN","PIT","PIT","away","CIN","CIN",46,2018-10-14,639,1539,1539,"Half2",0,13,0,3,"2",0,"10:39","CIN 46",10,85,"(10:39) J.Conner right guard to CIN 35 for 11 yards (H.Nickerson; C.Dunlap).","run",11,0,0,0,0,0,0,NA,NA,NA,NA,"right","guard",NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.0021112357829654,0.0912009674686395,0.00067905997750848,0.142393150867233,0.345545105341235,0.00371969266290757,0.414350787899511,0,0,2.67281713821453,1.17369775417534,-4.40234437619645,4.40234437619645,-4.1205277545213,4.1205277545213,-7.95446363980204,7.95446363980204,NA,NA,0,0,3.10945523488337,-3.10945523488337,-7.51391964986933,7.51391964986933,0.957019444771407,-0.957019444771407,-6.66794596270265,6.66794596270265,0.57265477335544,0.42734522664456,0.42734522664456,0.57265477335544,0.0411493169762004,0.38619590966836,0.61380409033164,-0.0626454074121693,0.0626454074121693,-0.28149656456894,0.28149656456894,NA,NA,0,0,0.0436746469106951,-0.0436746469106951,-0.217749832695141,0.217749832695141,-0.0536467448804667,0.0536467448804667,-0.161801444154529,0.161801444154529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0033553","J.Conner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033344","H.Nickerson","CIN","00-0027662","C.Dunlap","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2380",2018101401,"CIN","PIT","PIT","away","CIN","CIN",35,2018-10-14,593,1493,1493,"Half2",0,13,0,3,"1",0,"09:53","CIN 35",10,85,"(9:53) (Shotgun) B.Roethlisberger pass short right to A.Brown to CIN 31 for 4 yards (P.Brown).","pass",4,1,0,1,0,0,0,"short","right",0,4,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00169905364196548,0.0542760765254212,0.000131629875125262,0.0833573387211637,0.353760819112114,0.00312005588825671,0.503655026235954,0,0,3.84651489238987,-0.117224239638433,-4.28512013655801,4.28512013655801,-4.1205277545213,4.1205277545213,-7.83723940016361,7.83723940016361,-0.493522187248991,0.376297947610558,-0.493522187248991,0.376297947610558,3.60297742213236,-3.60297742213236,-7.89021759747989,7.89021759747989,1.4505416320204,-1.4505416320204,-7.0442439103132,7.0442439103132,0.61380409033164,0.38619590966836,0.38619590966836,0.61380409033164,-0.00444959745326012,0.39064550712162,0.60935449287838,-0.0626454074121693,0.0626454074121693,-0.277046967115679,0.277046967115679,-0.0177859185746339,0.0133363211213737,-0.0177859185746339,0.0133363211213737,0.0614605654853289,-0.0614605654853289,-0.231086153816515,0.231086153816515,-0.0358608263058329,0.0358608263058329,-0.175137765275903,0.175137765275903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0022924","B.Roethlisberger","00-0027793","A.Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIN",NA,"00-0031171",NA,"P.Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2404",2018101401,"CIN","PIT","PIT","away","CIN","CIN",31,2018-10-14,552,1452,1452,"Half2",0,13,0,3,"2",0,"09:12","CIN 31",6,85,"(9:12) (Shotgun) B.Roethlisberger pass incomplete deep left to A.Brown. PENALTY on CIN-W.Jackson, Defensive Holding, 5 yards, enforced at CIN 31 - No Play.","no_play",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00191904500054346,0.0534426165088869,0.00017725420282865,0.0825254761335863,0.387517772923341,0.00316536435337093,0.471252470877442,0,0,3.72929065275144,0.49442359855421,-4.77954373511222,4.77954373511222,-4.1205277545213,4.1205277545213,-7.83723940016361,7.83723940016361,NA,NA,0,0,3.60297742213236,-3.60297742213236,-7.89021759747989,7.89021759747989,1.4505416320204,-1.4505416320204,-7.0442439103132,7.0442439103132,0.60935449287838,0.39064550712162,0.39064550712162,0.60935449287838,0.0180669744464457,0.372578532675174,0.627421467324826,-0.0626454074121693,0.0626454074121693,-0.277046967115679,0.277046967115679,NA,NA,0,0,0.0614605654853289,-0.0614605654853289,-0.231086153816515,0.231086153816515,-0.0358608263058329,0.0358608263058329,-0.175137765275903,0.175137765275903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CIN","00-0033107","W.Jackson",5,0,NA,"Defensive Holding",0,0,0,0
"2437",2018101401,"CIN","PIT","PIT","away","CIN","CIN",26,2018-10-14,547,1447,1447,"Half2",0,13,0,3,"1",0,"09:07","CIN 26",10,85,"(9:07) J.Conner right end to CIN 1 for 25 yards (J.Bates).","run",25,0,0,0,0,0,0,NA,NA,NA,NA,"right","end",NA,NA,NA,NA,3,3,0,NA,NA,3,3,14,14,14,14,0,14,14,0,0.00154728264577126,0.0404263895763013,5.68812483786543e-05,0.061897065712265,0.369941344068449,0.00287092938600431,0.52326010736283,0,0,4.22371425130565,2.27281366692466,-7.05235740203688,7.05235740203688,-6.39334142144596,6.39334142144596,-7.83723940016361,7.83723940016361,NA,NA,0,0,3.60297742213236,-3.60297742213236,-7.89021759747989,7.89021759747989,1.4505416320204,-1.4505416320204,-7.0442439103132,7.0442439103132,0.627421467324826,0.372578532675174,0.372578532675174,0.627421467324826,0.0837980324044795,0.288780500270695,0.711219499729305,-0.146443439816649,0.146443439816649,-0.277046967115679,0.277046967115679,NA,NA,0,0,0.0614605654853289,-0.0614605654853289,-0.231086153816515,0.231086153816515,-0.0358608263058329,0.0358608263058329,-0.175137765275903,0.175137765275903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033553","J.Conner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIN",NA,"00-0034675",NA,"J.Bates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
